"internal_id","Award ID","Recipient Name","Period of Performance Start Date","Period of Performance Current End Date","Award Amount","Description","Awarding Agency","Awarding Sub Agency","awarding_agency_id","agency_slug","generated_internal_id","search_company"
350771164,"YME0","LOCKHEED MARTIN CORPORATION",NA,NA,58862,"4506500190!SHAFT,SHO","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YME0_9700_F4260002G0007_9700","Lockheed Martin"
350770915,"YMD9","LOCKHEED MARTIN CORPORATION",NA,NA,59128,"4510062423!SHAFT,SHOULDERED","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMD9_9700_FA822408G0001_9700","Lockheed Martin"
350770913,"YMD9","LOCKHEED MARTIN CORPORATION",NA,NA,2646,"4506482011!COUPLING","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMD9_9700_F4260002G0007_9700","Lockheed Martin"
350770902,"YMD8","LOCKHEED MARTIN CORPORATION",NA,NA,23217,"4510052201!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMD8_9700_FA822408G0001_9700","Lockheed Martin"
350770885,"YMD7","LOCKHEED MARTIN CORPORATION",NA,NA,6116,"4506444595!BEARING,B","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMD7_9700_F4260002G0007_9700","Lockheed Martin"
350770487,"YMC3","LOCKHEED MARTIN CORPORATION",NA,NA,4532,"4509870994!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMC3_9700_FA822408G0001_9700","Lockheed Martin"
350770156,"YMB9","LOCKHEED MARTIN CORPORATION",NA,NA,20235,"4509745712!ELBOW,FLANGE TO TUB","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMB9_9700_FA822408G0001_9700","Lockheed Martin"
350770046,"YMB2","LOCKHEED MARTIN CORPORATION",NA,NA,13412,"4509486427!TUBE,BENT,METALLIC","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMB2_9700_FA822408G0001_9700","Lockheed Martin"
350769713,"YMA9","LOCKHEED MARTIN CORPORATION",NA,NA,17347,"4509342042!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMA9_9700_FA822408G0001_9700","Lockheed Martin"
350769695,"YMA8","LOCKHEED MARTIN CORPORATION",NA,NA,19551,"4509339405!TUBE AND FITTINGS,M","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMA8_9700_FA822408G0001_9700","Lockheed Martin"
350769596,"YMA3","LOCKHEED MARTIN CORPORATION",NA,NA,7954,"4506111597!DUCT ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YMA3_9700_F4260002G0007_9700","Lockheed Martin"
350769065,"YM90","LOCKHEED MARTIN CORPORATION",NA,NA,3047,"4509163646!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM90_9700_FA822408G0001_9700","Lockheed Martin"
350768901,"YM8A","LOCKHEED MARTIN CORPORATION",NA,NA,28096.34,"4504654714!SWITCH AS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM8A_9700_F4260002G0007_9700","Lockheed Martin"
350768840,"YM88","LOCKHEED MARTIN CORPORATION",NA,NA,3438,"4509092113!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM88_9700_FA822408G0001_9700","Lockheed Martin"
350768293,"YM79","LOCKHEED MARTIN CORPORATION",NA,NA,15659,"4508982952!ABSORBER,RADIO FREQ","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM79_9700_FA822408G0001_9700","Lockheed Martin"
350768212,"YM77","LOCKHEED MARTIN CORPORATION",NA,NA,10657,"4508980427!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM77_9700_FA822408G0001_9700","Lockheed Martin"
350768087,"YM74","LOCKHEED MARTIN CORPORATION",NA,NA,11537,"4509037465!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM74_9700_FA822408G0001_9700","Lockheed Martin"
350768049,"YM73","LOCKHEED MARTIN CORPORATION",NA,NA,8329,"4508931641!SEPARATOR,ASSEMBLY","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM73_9700_FA822408G0001_9700","Lockheed Martin"
350767672,"YM69","LOCKHEED MARTIN CORPORATION",NA,NA,49810,"4508869105!MANIFOLD,HYDRAULIC","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM69_9700_FA822408G0001_9700","Lockheed Martin"
350767535,"YM66","LOCKHEED MARTIN CORPORATION",NA,NA,12391,"4508844593!TUBE ASSEMBLY,METAL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM66_9700_FA822408G0001_9700","Lockheed Martin"
350767482,"YM65","LOCKHEED MARTIN CORPORATION",NA,NA,79962,"4508843662!PANEL,CONTROL,ELECT","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM65_9700_FA822408G0001_9700","Lockheed Martin"
350767018,"YM59","LOCKHEED MARTIN CORPORATION",NA,NA,12911,"4508640313!RADOME","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM59_9700_FA822408G0001_9700","Lockheed Martin"
350766971,"YM58","LOCKHEED MARTIN CORPORATION",NA,NA,12879,"4508589627!TUBE AND","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM58_9700_FA822408G0001_9700","Lockheed Martin"
350766773,"YM54","LOCKHEED MARTIN CORPORATION",NA,NA,29409,"4508532429!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM54_9700_FA822408G0001_9700","Lockheed Martin"
350766723,"YM53","LOCKHEED MARTIN CORPORATION",NA,NA,10841,"4508529966!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM53_9700_FA822408G0001_9700","Lockheed Martin"
350766534,"YM4W","LOCKHEED MARTIN SERVICES, LLC",NA,NA,91850,"4508771508!SHOE, TRA","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4W_9700_SPM40006G0001_9700","Lockheed Martin"
350766521,"YM4U","LOCKHEED MARTIN SERVICES, LLC",NA,NA,17865,"4508521575!SHAFT,HAT","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4U_9700_SPM40006G0001_9700","Lockheed Martin"
350766513,"YM4T","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5735,"4508478449!ADAPTER,S","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4T_9700_SPM40006G0001_9700","Lockheed Martin"
350766485,"YM4Q","LOCKHEED MARTIN SERVICES, LLC",NA,NA,6547,"4508429613!RETAINER,","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4Q_9700_SPM40006G0001_9700","Lockheed Martin"
350766464,"YM4N","LOCKHEED MARTIN SERVICES, LLC",NA,NA,12450,"4508405213!PARTS KIT","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4N_9700_SPM40006G0001_9700","Lockheed Martin"
350766453,"YM4M","LOCKHEED MARTIN SERVICES, LLC",NA,NA,91208,"4508342670!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4M_9700_SPM40006G0001_9700","Lockheed Martin"
350766440,"YM4L","LOCKHEED MARTIN SERVICES, LLC",NA,NA,37522,"4508187846!CONNECTOR","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4L_9700_SPM40006G0001_9700","Lockheed Martin"
350766418,"YM4J","LOCKHEED MARTIN SERVICES, LLC",NA,NA,3625,"4508187435!CABLE ASS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4J_9700_SPM40006G0001_9700","Lockheed Martin"
350766409,"YM4H","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5177,"4508125266!CAPITAL E","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4H_9700_SPM40006G0001_9700","Lockheed Martin"
350766382,"YM4E","LOCKHEED MARTIN SERVICES, LLC",NA,NA,15602,"4508103348!TRAILING","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4E_9700_SPM40006G0001_9700","Lockheed Martin"
350766361,"YM4C","LOCKHEED MARTIN SERVICES, LLC",NA,NA,80364,"4507951925!ADAPTER,S","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4C_9700_SPM40006G0001_9700","Lockheed Martin"
350766351,"YM4B","LOCKHEED MARTIN SERVICES, LLC",NA,NA,66550,"4507895380!CHUTE,AMM","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM4B_9700_SPM40006G0001_9700","Lockheed Martin"
350766289,"YM49","LOCKHEED MARTIN CORPORATION",NA,NA,3413,"4508496091!RELAY,ELE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM49_9700_FA822408G0001_9700","Lockheed Martin"
350766235,"YM48","LOCKHEED MARTIN CORPORATION",NA,NA,5882,"4508494402!TEE,TUBE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM48_9700_FA822408G0001_9700","Lockheed Martin"
350766180,"YM47","LOCKHEED MARTIN CORPORATION",NA,NA,3022,"4508529654!CONNECTIN","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM47_9700_FA822408G0001_9700","Lockheed Martin"
350766126,"YM46","LOCKHEED MARTIN CORPORATION",NA,NA,5162,"4508490097!BOOT,DUST","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM46_9700_FA822408G0001_9700","Lockheed Martin"
350766067,"YM45","LOCKHEED MARTIN CORPORATION",NA,NA,5861,"4508529986!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM45_9700_FA822408G0001_9700","Lockheed Martin"
350765915,"YM42","LOCKHEED MARTIN CORPORATION",NA,NA,7843,"4508476468!TEE,TUBE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM42_9700_FA822408G0001_9700","Lockheed Martin"
350765790,"YM3Z","LOCKHEED MARTIN SERVICES, LLC",NA,NA,12003,"4507929637!TRANSDUCE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3Z_9700_SPM40006G0001_9700","Lockheed Martin"
350765761,"YM3W","LOCKHEED MARTIN SERVICES, LLC",NA,NA,17199,"4507796485!100 FT RO","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3W_9700_SPM40006G0001_9700","Lockheed Martin"
350765713,"YM3R","LOCKHEED MARTIN SERVICES, LLC",NA,NA,23170,"4507823250!COMPENSAT","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3R_9700_SPM40006G0001_9700","Lockheed Martin"
350765700,"YM3Q","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5836,"4507657634!RELAY,ELE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3Q_9700_SPM40006G0001_9700","Lockheed Martin"
350765686,"YM3P","LOCKHEED MARTIN SERVICES, LLC",NA,NA,46933,"4507519519!COUPLING","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3P_9700_SPM40006G0001_9700","Lockheed Martin"
350765662,"YM3L","LOCKHEED MARTIN SERVICES, LLC",NA,NA,55804,"4507723700!BEAM ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3L_9700_SPM40006G0001_9700","Lockheed Martin"
350765651,"YM3K","LOCKHEED MARTIN SERVICES, LLC",NA,NA,20553,"4507723781!CLAMP ASS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3K_9700_SPM40006G0001_9700","Lockheed Martin"
350765644,"YM3J","LOCKHEED MARTIN SERVICES, LLC",NA,NA,1e+05,"4507466997!PANEL ASS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3J_9700_SPM40006G0001_9700","Lockheed Martin"
350765625,"YM3G","LOCKHEED MARTIN SERVICES, LLC",NA,NA,25750,"4507438923!PULLEY,GR","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3G_9700_SPM40006G0001_9700","Lockheed Martin"
350765583,"YM3B","LOCKHEED MARTIN SERVICES, LLC",NA,NA,7540,"4507306809!WIRE ROPE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM3B_9700_SPM40006G0001_9700","Lockheed Martin"
350765403,"YM37","LOCKHEED MARTIN CORPORATION",NA,NA,14922,"4508455504!NIPPLE,FU","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM37_9700_FA822408G0001_9700","Lockheed Martin"
350765242,"YM34","LOCKHEED MARTIN CORPORATION",NA,NA,7317,"4508408739!FITTING,L","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM34_9700_FA822408G0001_9700","Lockheed Martin"
350765004,"YM2Z","LOCKHEED MARTIN SERVICES, LLC",NA,NA,60551,"4507293649!SHAFT,SHO","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2Z_9700_SPM40006G0001_9700","Lockheed Martin"
350764978,"YM2W","LOCKHEED MARTIN SERVICES, LLC",NA,NA,7315,"4507297208!RUBBING S","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2W_9700_SPM40006G0001_9700","Lockheed Martin"
350764967,"YM2V","LOCKHEED MARTIN SERVICES, LLC",NA,NA,16879,"4507048468!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2V_9700_SPM40006G0001_9700","Lockheed Martin"
350764956,"YM2U","LOCKHEED MARTIN SERVICES, LLC",NA,NA,13967,"4507115189!SHROUD SE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2U_9700_SPM40006G0001_9700","Lockheed Martin"
350764946,"YM2T","LOCKHEED MARTIN SERVICES, LLC",NA,NA,30716,"4507031958!SHROUD SE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2T_9700_SPM40006G0001_9700","Lockheed Martin"
350764919,"YM2Q","LOCKHEED MARTIN SERVICES, LLC",NA,NA,20486,"4507028457!TRICARE S","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2Q_9700_SPM40006G0001_9700","Lockheed Martin"
350764910,"YM2P","LOCKHEED MARTIN SERVICES, LLC",NA,NA,14378,"4506988054!ANTENNA E","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2P_9700_SPM40006G0001_9700","Lockheed Martin"
350764902,"YM2N","LOCKHEED MARTIN SERVICES, LLC",NA,NA,91668,"4507001465!SWITCH AS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2N_9700_SPM40006G0001_9700","Lockheed Martin"
350764891,"YM2M","LOCKHEED MARTIN SERVICES, LLC",NA,NA,3591,"4506990785!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2M_9700_SPM40006G0001_9700","Lockheed Martin"
350764864,"YM2K","LOCKHEED MARTIN SERVICES, LLC",NA,NA,13654,"4506916372!CONNECTIN","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2K_9700_SPM40006G0001_9700","Lockheed Martin"
350764857,"YM2J","LOCKHEED MARTIN SERVICES, LLC",NA,NA,73335,"4506900532!NON-NSN I","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2J_9700_SPM40006G0001_9700","Lockheed Martin"
350764835,"YM2G","LOCKHEED MARTIN SERVICES, LLC",NA,NA,18566,"4506891249!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2G_9700_SPM40006G0001_9700","Lockheed Martin"
350764812,"YM2E","LOCKHEED MARTIN SERVICES, LLC",NA,NA,41923,"4506943796!STRIP,FLA","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2E_9700_SPM40006G0001_9700","Lockheed Martin"
350764800,"YM2D","LOCKHEED MARTIN SERVICES, LLC",NA,NA,14428,"4506864790!ELECTRONI","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2D_9700_SPM40006G0001_9700","Lockheed Martin"
350764787,"YM2B","LOCKHEED MARTIN SERVICES, LLC",NA,NA,3506,"4506861116!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM2B_9700_SPM40006G0001_9700","Lockheed Martin"
350764600,"YM27","LOCKHEED MARTIN CORPORATION",NA,NA,6440,"4508260239!TUBE AND","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM27_9700_FA822408G0001_9700","Lockheed Martin"
350764425,"YM24","LOCKHEED MARTIN CORPORATION",NA,NA,28405,"4508212841!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM24_9700_FA822408G0001_9700","Lockheed Martin"
350764305,"YM22","LOCKHEED MARTIN AEROPARTS, INC.",NA,NA,5532,"4508730768!FLANGE AS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM22_9700_N0038303G012A_9700","Lockheed Martin"
350764237,"YM21","LOCKHEED MARTIN AEROPARTS, INC.",NA,NA,301284,"4506873866!SUPPORT,S","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM21_9700_N0038303G012A_9700","Lockheed Martin"
350764172,"YM20","LOCKHEED MARTIN AEROPARTS, INC.",NA,NA,9043,"4506684042!NUT,SLEEV","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM20_9700_N0038303G012A_9700","Lockheed Martin"
350764123,"YM1X","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5786,"4506722810!SPACER,SL","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1X_9700_SPM40006G0001_9700","Lockheed Martin"
350764110,"YM1W","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5075,"4506747382!SPACER,RI","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1W_9700_SPM40006G0001_9700","Lockheed Martin"
350764099,"YM1V","LOCKHEED MARTIN SERVICES, LLC",NA,NA,11705,"4506654430!BOLT,SHEA","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1V_9700_SPM40006G0001_9700","Lockheed Martin"
350764067,"YM1S","LOCKHEED MARTIN SERVICES, LLC",NA,NA,88131,"4506631401!ELBOW ASS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1S_9700_SPM40006G0001_9700","Lockheed Martin"
350764057,"YM1R","LOCKHEED MARTIN SERVICES, LLC",NA,NA,9501,"4506627616!TUBE AND","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1R_9700_SPM40006G0001_9700","Lockheed Martin"
350764017,"YM1N","LOCKHEED MARTIN SERVICES, LLC",NA,NA,16596,"4506618459!WEB,STRUC","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1N_9700_SPM40006G0001_9700","Lockheed Martin"
350763991,"YM1L","LOCKHEED MARTIN SERVICES, LLC",NA,NA,8077,"4506601872!HOSE,NONM","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1L_9700_SPM40006G0001_9700","Lockheed Martin"
350763962,"YM1J","LOCKHEED MARTIN SERVICES, LLC",NA,NA,9815,"4506576138!FITTING,V","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1J_9700_SPM40006G0001_9700","Lockheed Martin"
350763950,"YM1H","LOCKHEED MARTIN SERVICES, LLC",NA,NA,4910,"4506555156!KEY,ADJUS","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1H_9700_SPM40006G0001_9700","Lockheed Martin"
350763914,"YM1E","LOCKHEED MARTIN SERVICES, LLC",NA,NA,7646,"4506592166!VALVE,BUT","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1E_9700_SPM40006G0001_9700","Lockheed Martin"
350763897,"YM1D","LOCKHEED MARTIN SERVICES, LLC",NA,NA,3531,"4506510684!TUBE ASSE","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1D_9700_SPM40006G0001_9700","Lockheed Martin"
350763883,"YM1C","LOCKHEED MARTIN SERVICES, LLC",NA,NA,5843,"4506505245!INCUBATOR","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1C_9700_SPM40006G0001_9700","Lockheed Martin"
350763854,"YM1A","LOCKHEED MARTIN SERVICES, LLC",NA,NA,23863,"4506501441!FAIRING,A","Department of Defense","Defense Logistics Agency",1173,"department-of-defense","CONT_AWD_YM1A_9700_SPM40006G0001_9700","Lockheed Martin"
